product_id,product_name,product_sku,category,price,short_description,image_url,product_type,variations
265,"Mũi Khoan Đầu Bánh Xe 2,7 mm",mui_khoan_dau_banh_xe_27_mm,"Mũi khoan, Wheel (Đầu bánh xe)","550,000 ","<div class=""product-short-description"">
<div>
<div id=""input_line_3"">
<div><strong><span class="""" data-mention=""Mũi khoan kim cương bán chạy số 1 tại Mỹ "" id=""input_part_0"">Mũi khoan kim cương bán chạy số 1 tại Mỹ </span></strong></div>
<div id=""input_line_1""><span class="""" data-mention=""- Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc "" id=""input_part_0"">– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc </span></div>
<div id=""input_line_2""><span class="""" data-mention=""- Bổ sung thêm 20% kim cương giúp sắc bén hơn "" id=""input_part_0"">– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến</span></div>
<div id=""input_line_3""><span class="""" data-mention=""- Đóng gói tiệt trùng, tránh gây nhiễm trùng chéo"" id=""input_part_0"">– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo</span></div>
</div>
</div>
<div id=""input_line_3"">
<div id=""input_line_0""><span class="""" data-mention=""Xuất xứ: Đài Loan"" id=""input_part_0""><strong>Xuất xứ:</strong> Mỹ</span></div>
</div>
<div><strong>Chương trình khuyến mãi:</strong><br/>
Mua 100 tặng 20</div>
<div>Mua 200 tặng 50</div>
<div>
<div><strong>Quý khách hàng chọn số lượng sản phẩm phù hợp <span class="""" data-mention=""Loại hạt: Hạt nhỏ (0,2-1mm), hạt lớn (0,5-1,2mm)"" id=""input_part_0"">(không tính sản phẩm khuyến mãi/ chiết khấu)</span></strong></div>
</div>
</div>",https://tinnha.vn/wp-content/uploads/2024/04/6713_Kem-be-day-cung-tweed.png,simple,
352,Xương Tủy Bò Ti-oss (Dạng lọ),xuong_tuy_bo_tioss_dang_lo,"Vật liệu cấy ghép, Xương dị loại","1,200,000  – 3,240,000 ","<div class=""product-short-description"">
<div id=""input_line_0""><span class="""" data-mention=""Xương Ti-oss được chiết xuất 100% xương tủy bò không chứa phần xương vỏ"" id=""input_part_0"" style=""color: #000000;""><strong>Xương Ti-oss</strong> được chiết xuất 100% xương tủy bò không chứa phần xương vỏ</span></div>
<div id=""input_line_2""><span class="""" data-mention=""Xuất xứ: Hàn Quốc"" id=""input_part_0"" style=""color: #000000;""><strong>Xuất xứ:</strong> Hàn Quốc</span></div>
<div id=""input_line_3""><span class="""" data-mention=""Loại hạt: Hạt nhỏ (0,2-1mm), hạt lớn (0,5-1,2mm)"" id=""input_part_0"" style=""color: #000000;""><strong>Loại hạt:</strong> Hạt nhỏ (0,2-1mm), hạt lớn (0,5-1,2mm)</span></div>
<div>
<div></div>
<div><strong>Quý khách hàng chọn số lượng sản phẩm phù hợp <span class="""" data-mention=""Loại hạt: Hạt nhỏ (0,2-1mm), hạt lớn (0,5-1,2mm)"" id=""input_part_0"">(không tính sản phẩm khuyến mãi)</span></strong></div>
</div>
</div>",https://tinnha.vn/wp-content/uploads/2024/04/6601-6602_Kem-thao-mac-cai-07.png,configurable,"[{""variation_code"": """", ""variation_price"": ""1870000\u20ab""}, {""variation_code"": """", ""variation_price"": ""3240000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1475000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1950000\u20ab""}, {""variation_code"": """", ""variation_price"": ""1200000\u20ab""}]"
85,Thước đo sáp (Ms: 7D01),thuoc_do_sap_ms_7d01,Thước đo,"199,000 ","<div class=""product-short-description"">
<p><span data-sheets-root=""1"" data-sheets-textstyleruns='{""1"":0,""2"":{""5"":1}}{""1"":11}{""1"":21,""2"":{""5"":1}}{""1"":34}{""1"":119,""2"":{""5"":1}}{""1"":129}' data-sheets-userformat='{""2"":701,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""10"":0,""12"":0}' data-sheets-value='{""1"":2,""2"":""✅Chất liệu: thép Đức\n✅Thương hiệu: TN\n✅ CTKM: Mua 5 sản phẩm Giảm 7%, \nMua 10 giảm 15%, Mua 30 giảm 25% trên tổng bill\n✅Bảo hành: 6 tháng\n(Các trường hợp không bảo hành khách hàng đọc ở phần thông tin bên dưới)\n""}'>✅Chất liệu: thép Đức<br/>
✅Thương hiệu: TN<br/>
✅ CTKM: Mua 5 sản phẩm Giảm 7%,<br/>
Mua 10 giảm 15%, Mua 30 giảm 25% trên tổng bill<br/>
✅Bảo hành: 6 tháng<br/>
(Các trường hợp không bảo hành khách hàng đọc ở phần thông tin bên dưới)<br/>
</span></p>
</div>",https://tinnha.vn/wp-content/uploads/2024/04/6401_Kềm-tháo-mắc-cài.png,simple,
133,Dụng cụ phục hồi (Ms: 4224-4226),dung_cu_phuc_hoi_ms_42244226,"Dụng cụ TN, Dụng cụ phục hồi","79,000 ","<div class=""product-short-description"">
<p><span data-sheets-root=""1"" data-sheets-textstyleruns='{""1"":0,""2"":{""5"":1}}{""1"":11}{""1"":21,""2"":{""5"":1}}{""1"":34}{""1"":119,""2"":{""5"":1}}{""1"":129}' data-sheets-userformat='{""2"":701,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""10"":0,""12"":0}' data-sheets-value='{""1"":2,""2"":""✅Chất liệu: thép Đức\n✅Thương hiệu: TN\n✅ CTKM: Mua 5 sản phẩm Giảm 7%, \nMua 10 giảm 15%, Mua 30 giảm 25% trên tổng bill\n✅Bảo hành: 6 tháng\n(Các trường hợp không bảo hành khách hàng đọc ở phần thông tin bên dưới)\n""}'>✅Chất liệu: thép Đức<br/>
✅Thương hiệu: TN<br/>
✅ CTKM: Mua 5 sản phẩm Giảm 7%,<br/>
Mua 10 giảm 15%, Mua 30 giảm 25% trên tổng bill<br/>
✅Bảo hành: 6 tháng<br/>
(Các trường hợp không bảo hành khách hàng đọc ở phần thông tin bên dưới)<br/>
</span></p>
</div>",https://tinnha.vn/wp-content/uploads/2024/04/6301-6302_Kềm-tháo-mắc-cài-03.png,configurable,"[{""variation_code"": ""4226"", ""variation_price"": ""79000\u20ab""}, {""variation_code"": ""4225"", ""variation_price"": ""79000\u20ab""}, {""variation_code"": ""4224"", ""variation_price"": ""79000\u20ab""}]"
357,Che Nướu (Dentto Dam),che_nuou_dentto_dam,Tẩy trắng,"99,000 ","<div class=""product-short-description"">
<h3>Che Nướu (Dentto Dam)</h3>
<p><strong>Mã: 402</strong></p>
<p><strong>Đặc điểm chính:</strong></p>
<p>Che nướu quang trùng hợp với độ nhớt phù hợp</p>
<p>Dạng cao su lỏng đông cứng bằng chiếu đèn</p>
<p><strong>Bảo quản:</strong> Ngăn mát tủ lạnh</p>
<p><strong>Đóng gói:</strong> 1.2ml</p>
</div>",https://tinnha.vn/wp-content/uploads/2024/04/6203-6707-Kem-be-day.png,simple,
136,Chén trộn (Ms: 8203),chen_tron_ms_8203,"Dụng cụ TN, Cốc rỗng, chén trộn","89,000 ","<div class=""product-short-description"">
<p><span data-sheets-root=""1"" data-sheets-textstyleruns='{""1"":0,""2"":{""5"":1}}{""1"":11}{""1"":21,""2"":{""5"":1}}{""1"":34}{""1"":119,""2"":{""5"":1}}{""1"":129}' data-sheets-userformat='{""2"":701,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""10"":0,""12"":0}' data-sheets-value='{""1"":2,""2"":""✅Chất liệu: thép Đức\n✅Thương hiệu: TN\n✅ CTKM: Mua 5 sản phẩm Giảm 7%, \nMua 10 giảm 15%, Mua 30 giảm 25% trên tổng bill\n✅Bảo hành: 6 tháng\n(Các trường hợp không bảo hành khách hàng đọc ở phần thông tin bên dưới)\n""}'>✅Chất liệu: thép Đức<br/>
✅Thương hiệu: TN<br/>
✅ CTKM: Mua 5 sản phẩm Giảm 7%,<br/>
Mua 10 giảm 15%, Mua 30 giảm 25% trên tổng bill<br/>
✅Bảo hành: 6 tháng<br/>
(Các trường hợp không bảo hành khách hàng đọc ở phần thông tin bên dưới)<br/>
</span></p>
</div>",https://tinnha.vn/wp-content/uploads/2024/04/6201_Kem-Weingart-.png,simple,
130,Hộp đựng dụng cụ (Ms:8214),hop_dung_dung_cu_ms8214,"Dụng cụ TN, Khay đựng dụng cụ","339,000 ",,https://tinnha.vn/wp-content/uploads/2024/04/6133_Kem-chinh-nha.png,simple,
264,Mũi Khoan Cắt Composite 1mm,mui_khoan_cat_composite_1mm,"Mũi khoan, Flat and Cylinder (Cắt composite)","350,000 ","<div class=""product-short-description"">
<div>
<div id=""input_line_3"">
<div><strong><span class="""" data-mention=""Mũi khoan kim cương bán chạy số 1 tại Mỹ "" id=""input_part_0"">Mũi khoan kim cương bán chạy số 1 tại Mỹ </span></strong></div>
<div id=""input_line_1""><span class="""" data-mention=""- Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc "" id=""input_part_0"">– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc </span></div>
<div id=""input_line_2""><span class="""" data-mention=""- Bổ sung thêm 20% kim cương giúp sắc bén hơn "" id=""input_part_0"">– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến</span></div>
<div id=""input_line_3""><span class="""" data-mention=""- Đóng gói tiệt trùng, tránh gây nhiễm trùng chéo"" id=""input_part_0"">– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo</span></div>
</div>
</div>
<div id=""input_line_3"">
<div id=""input_line_0""><span class="""" data-mention=""Xuất xứ: Đài Loan"" id=""input_part_0""><strong>Xuất xứ:</strong> Mỹ</span></div>
</div>
<div><strong>Chương trình khuyến mãi:</strong><br/>
Mua 100 tặng 20</div>
<div>Mua 200 tặng 50</div>
<div>
<div><strong>Quý khách hàng chọn số lượng sản phẩm phù hợp <span class="""" data-mention=""Loại hạt: Hạt nhỏ (0,2-1mm), hạt lớn (0,5-1,2mm)"" id=""input_part_0"">(không tính sản phẩm khuyến mãi/ chiết khấu)</span></strong></div>
</div>
</div>",https://tinnha.vn/wp-content/uploads/2024/04/6106_Kem-cat-day-manh-1.png,simple,
354,Xi Măng Gắn Tạm Cho Implant (Dentotemp),xi_mang_gan_tam_cho_implant_dentotemp,Vật liệu gắn,"1,100,000 ","<div class=""product-short-description"">
<h3><strong>Xi Măng Gắn Tạm Cho Implant (Dentotemp)</strong></h3>
<p><strong>Đặc tính:</strong></p>
<ul>
<li><span data-sheets-userformat='{""2"":5053,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""10"":2,""11"":4,""12"":0,""15"":""Arial""}' data-sheets-value='{""1"":2,""2"":""- Lý tưởng cho Implant, phù hợp với tất cả trường hợp thông thường. 
- Lực dán cao, nhưng cũng dễ dàng được lấy ra. 
- Viền nướu hoàn toàn khỏe mạnh sau khi lẫy mão tạm ra. 
- Lớp film mỏng, kết quả thẩm mỹ, cản quang. 
""}'>Lý tưởng cho Implant, phù hợp với tất cả trường hợp thông thường.</span></li>
<li><span data-sheets-userformat='{""2"":5053,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""10"":2,""11"":4,""12"":0,""15"":""Arial""}' data-sheets-value='{""1"":2,""2"":""- Lý tưởng cho Implant, phù hợp với tất cả trường hợp thông thường. 
- Lực dán cao, nhưng cũng dễ dàng được lấy ra. 
- Viền nướu hoàn toàn khỏe mạnh sau khi lẫy mão tạm ra. 
- Lớp film mỏng, kết quả thẩm mỹ, cản quang. 
""}'>Lực dán cao, nhưng cũng dễ dàng được lấy ra.</span></li>
<li><span data-sheets-userformat='{""2"":5053,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""10"":2,""11"":4,""12"":0,""15"":""Arial""}' data-sheets-value='{""1"":2,""2"":""- Lý tưởng cho Implant, phù hợp với tất cả trường hợp thông thường. 
- Lực dán cao, nhưng cũng dễ dàng được lấy ra. 
- Viền nướu hoàn toàn khỏe mạnh sau khi lẫy mão tạm ra. 
- Lớp film mỏng, kết quả thẩm mỹ, cản quang. 
""}'>Viền nướu hoàn toàn khỏe mạnh sau khi lẫy mão tạm ra.</span></li>
<li><span data-sheets-userformat='{""2"":5053,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""10"":2,""11"":4,""12"":0,""15"":""Arial""}' data-sheets-value='{""1"":2,""2"":""- Lý tưởng cho Implant, phù hợp với tất cả trường hợp thông thường. 
- Lực dán cao, nhưng cũng dễ dàng được lấy ra. 
- Viền nướu hoàn toàn khỏe mạnh sau khi lẫy mão tạm ra. 
- Lớp film mỏng, kết quả thẩm mỹ, cản quang. 
""}'>Lớp film mỏng, kết quả thẩm mỹ, cản quang.<br/>
</span></li>
</ul>
<p><strong>Bảo quản:</strong> Ngăn mát tủ lạnh</p>
<p><strong>Đóng gói:</strong> 1 hộp 2 tuýp</p>
</div>",https://tinnha.vn/wp-content/uploads/2024/04/6101-6102_Kem-cat-xa.png,simple,
93,Khay lấy dấu (Ms: 7713),khay_lay_dau_ms_7713,Khay lấy dấu,"89,000 ","<div class=""product-short-description"">
<p><span data-sheets-root=""1"" data-sheets-textstyleruns='{""1"":0,""2"":{""5"":1}}{""1"":11}{""1"":21,""2"":{""5"":1}}{""1"":34}{""1"":119,""2"":{""5"":1}}{""1"":129}' data-sheets-userformat='{""2"":701,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""10"":0,""12"":0}' data-sheets-value='{""1"":2,""2"":""✅Chất liệu: thép Đức\n✅Thương hiệu: TN\n✅ CTKM: Mua 5 sản phẩm Giảm 7%, \nMua 10 giảm 15%, Mua 30 giảm 25% trên tổng bill\n✅Bảo hành: 6 tháng\n(Các trường hợp không bảo hành khách hàng đọc ở phần thông tin bên dưới)\n""}'>✅Chất liệu: thép Đức<br/>
✅Thương hiệu: TN<br/>
✅ CTKM: Mua 5 sản phẩm Giảm 7%,<br/>
Mua 10 giảm 15%, Mua 30 giảm 25% trên tổng bill<br/>
✅Bảo hành: 6 tháng<br/>
(Các trường hợp không bảo hành khách hàng đọc ở phần thông tin bên dưới)<br/>
</span></p>
</div>",https://tinnha.vn/wp-content/uploads/2024/04/2804-2808_Kem-bam-xuong.png,simple,
266,"Mũi Khoan Đầu Thùng 3,3 mm",mui_khoan_dau_thung_33_mm,"Mũi khoan, Barrel (Dạng khối lập phương)","550,000 ","<div class=""product-short-description"">
<div>
<div id=""input_line_3"">
<div><strong><span class="""" data-mention=""Mũi khoan kim cương bán chạy số 1 tại Mỹ "" id=""input_part_0"">Mũi khoan kim cương bán chạy số 1 tại Mỹ </span></strong></div>
<div id=""input_line_1""><span class="""" data-mention=""- Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc "" id=""input_part_0"">– Thân làm từ Thụy Sỹ, đồng trục tránh xoay lắc </span></div>
<div id=""input_line_2""><span class="""" data-mention=""- Bổ sung thêm 20% kim cương giúp sắc bén hơn "" id=""input_part_0"">– Nhanh hơn, sắc bén hơn với công nghệ liên kết Triton tiên tiến</span></div>
<div id=""input_line_3""><span class="""" data-mention=""- Đóng gói tiệt trùng, tránh gây nhiễm trùng chéo"" id=""input_part_0"">– Tiệt trùng, an toàn và tiện lợi với đóng gói bao bì riêng biệt, tránh nhiễm trùng chéo</span></div>
</div>
</div>
<div id=""input_line_3"">
<div id=""input_line_0""><span class="""" data-mention=""Xuất xứ: Đài Loan"" id=""input_part_0""><strong>Xuất xứ:</strong> Mỹ</span></div>
</div>
<div><strong>Chương trình khuyến mãi:</strong><br/>
Mua 100 tặng 20</div>
<div>Mua 200 tặng 50</div>
<div>
<div><strong>Quý khách hàng chọn số lượng sản phẩm phù hợp <span class="""" data-mention=""Loại hạt: Hạt nhỏ (0,2-1mm), hạt lớn (0,5-1,2mm)"" id=""input_part_0"">(không tính sản phẩm khuyến mãi/ chiết khấu)</span></strong></div>
</div>
</div>",https://tinnha.vn/wp-content/uploads/2024/04/2D03-2D04_Kem-Mathieu-02.png,simple,
358,Gel Giảm Ê Sau Tẩy Trắng (Any-flu),gel_giam_e_sau_tay_trang_anyflu,Tẩy trắng,"95,000 ","<div class=""product-short-description"">
<p>Gel Giảm Ê Sau Tẩy Trắng (Any-flu)</p>
<p><strong>Mã :</strong> 403</p>
<p><span data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":1,""11"":4,""12"":0,""15"":""Times New Roman""}' data-sheets-value='{""1"":2,""2"":""Chứa 3% Potassium Nitrate
Hiệu quả tức thì.
Dạng gel kết dính.
Vị bạc hà dễ chịu.""}'>Chứa 3% Potassium Nitrate</span></p>
<p><span data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":1,""11"":4,""12"":0,""15"":""Times New Roman""}' data-sheets-value='{""1"":2,""2"":""Chứa 3% Potassium Nitrate
Hiệu quả tức thì.
Dạng gel kết dính.
Vị bạc hà dễ chịu.""}'>Hiệu quả tức thì.</span></p>
<p><span data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":1,""11"":4,""12"":0,""15"":""Times New Roman""}' data-sheets-value='{""1"":2,""2"":""Chứa 3% Potassium Nitrate
Hiệu quả tức thì.
Dạng gel kết dính.
Vị bạc hà dễ chịu.""}'>Dạng gel kết dính.</span></p>
<p><span data-sheets-userformat='{""2"":4993,""3"":{""1"":0},""10"":1,""11"":4,""12"":0,""15"":""Times New Roman""}' data-sheets-value='{""1"":2,""2"":""Chứa 3% Potassium Nitrate
Hiệu quả tức thì.
Dạng gel kết dính.
Vị bạc hà dễ chịu.""}'>Vị bạc hà dễ chịu.</span></p>
</div>",https://tinnha.vn/wp-content/uploads/2024/04/2D01-2D02_Kem-Mathieu-01.png,simple,
353,Xi Măng Gắn Tạm (Any-temp),xi_mang_gan_tam_anytemp,Vật liệu gắn,"195,000 ","<div class=""product-short-description"">
<h3>Xi Măng Gắn Tạm (Any-temp)</h3>
<p>Dễ dàng trộn</p>
<p>Độ chảy lỏng thích hợp và dễ dàng tháo ra</p>
<p>Độ dày màng film mỏng</p>
<p>Thời gian trộn 3 phút</p>
<p>Không có Eugenol</p>
<p>Thời gian làm việc : 5 phút</p>
</div>",https://tinnha.vn/wp-content/uploads/2024/04/1308_Kep-gap.png,simple,
138,Chén trộn (Ms: 8205),chen_tron_ms_8205,"Dụng cụ TN, Cốc rỗng, chén trộn","79,000 ","<div class=""product-short-description"">
<p><span data-sheets-root=""1"" data-sheets-textstyleruns='{""1"":0,""2"":{""5"":1}}{""1"":11}{""1"":21,""2"":{""5"":1}}{""1"":34}{""1"":119,""2"":{""5"":1}}{""1"":129}' data-sheets-userformat='{""2"":701,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""10"":0,""12"":0}' data-sheets-value='{""1"":2,""2"":""✅Chất liệu: thép Đức\n✅Thương hiệu: TN\n✅ CTKM: Mua 5 sản phẩm Giảm 7%, \nMua 10 giảm 15%, Mua 30 giảm 25% trên tổng bill\n✅Bảo hành: 6 tháng\n(Các trường hợp không bảo hành khách hàng đọc ở phần thông tin bên dưới)\n""}'>✅Chất liệu: thép Đức<br/>
✅Thương hiệu: TN<br/>
✅ CTKM: Mua 5 sản phẩm Giảm 7%,<br/>
Mua 10 giảm 15%, Mua 30 giảm 25% trên tổng bill<br/>
✅Bảo hành: 6 tháng<br/>
(Các trường hợp không bảo hành khách hàng đọc ở phần thông tin bên dưới)<br/>
</span></p>
</div>",https://tinnha.vn/wp-content/uploads/2024/04/1301-1303_Kep-gap.png,simple,
132,Dụng cụ phục hồi (Ms: 4303-4309),dung_cu_phuc_hoi_ms_43034309,"Dụng cụ TN, Dụng cụ phục hồi","79,000  – 109,000 ","<div class=""product-short-description"">
<p><span data-sheets-root=""1"" data-sheets-textstyleruns='{""1"":0,""2"":{""5"":1}}{""1"":11}{""1"":21,""2"":{""5"":1}}{""1"":34}{""1"":119,""2"":{""5"":1}}{""1"":129}' data-sheets-userformat='{""2"":701,""3"":{""1"":0},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""10"":0,""12"":0}' data-sheets-value='{""1"":2,""2"":""✅Chất liệu: thép Đức\n✅Thương hiệu: TN\n✅ CTKM: Mua 5 sản phẩm Giảm 7%, \nMua 10 giảm 15%, Mua 30 giảm 25% trên tổng bill\n✅Bảo hành: 6 tháng\n(Các trường hợp không bảo hành khách hàng đọc ở phần thông tin bên dưới)\n""}'>✅Chất liệu: thép Đức<br/>
✅Thương hiệu: TN<br/>
✅ CTKM: Mua 5 sản phẩm Giảm 7%,<br/>
Mua 10 giảm 15%, Mua 30 giảm 25% trên tổng bill<br/>
✅Bảo hành: 6 tháng<br/>
(Các trường hợp không bảo hành khách hàng đọc ở phần thông tin bên dưới)<br/>
</span></p>
</div>",https://tinnha.vn/wp-content/uploads/2024/04/2F24_Kep-phau-tich-co-mau-05.png,configurable,"[{""variation_code"": ""4309"", ""variation_price"": ""109000\u20ab""}, {""variation_code"": ""4303"", ""variation_price"": ""79000\u20ab""}]"
